ts,equity,cash,position_value
2026-05-30T13:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T14:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T15:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T16:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T17:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T18:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T19:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T20:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T21:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T22:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-30T23:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T00:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T01:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T02:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T03:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T04:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T05:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T06:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T07:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T08:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T09:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T10:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T11:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T12:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T13:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T14:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T15:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T16:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T17:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T18:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T19:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T20:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T21:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T22:00:00+00:00,8668.857101,8668.857101,0.000000
2026-05-31T23:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T00:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T01:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T02:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T03:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T04:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T05:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T06:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T07:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T08:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T09:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T10:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T11:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T12:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T13:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T14:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T15:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T16:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T17:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T18:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T19:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T20:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T21:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T22:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-01T23:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T00:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T01:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T02:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T03:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T04:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T05:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T06:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T07:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T08:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T09:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T10:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T11:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T12:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T13:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T14:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T15:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T16:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T17:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T18:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T19:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T20:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T21:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T22:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-02T23:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T00:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T01:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T02:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T03:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T04:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T05:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T06:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T07:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T08:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T09:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T10:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T11:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T12:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T13:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T14:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T15:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T16:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T17:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T18:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T19:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T20:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T21:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T22:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-03T23:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T00:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T01:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T02:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T03:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T04:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T05:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T06:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T07:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T08:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T09:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T10:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T11:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T12:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T13:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T14:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T15:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T16:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T17:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T18:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T19:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T20:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T21:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T22:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-04T23:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T00:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T01:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T02:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T03:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T04:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T05:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T06:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T07:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T08:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T09:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T10:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T11:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T12:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T13:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T14:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T15:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T16:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T17:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T18:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T19:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T20:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T21:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T22:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-05T23:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T00:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T01:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T02:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T03:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T04:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T05:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T06:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T07:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T08:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T09:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T10:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T11:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T12:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T13:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T14:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T15:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T16:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T17:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T18:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T19:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T20:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T21:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T22:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-06T23:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T00:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T01:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T02:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T03:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T04:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T05:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T06:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T07:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T08:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T09:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T10:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T11:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T12:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T13:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T14:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T15:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T16:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T17:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T18:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T19:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T20:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T21:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T22:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-07T23:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-08T00:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-08T01:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-08T02:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-08T03:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-08T04:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-08T05:00:00+00:00,8668.857101,8668.857101,0.000000
2026-06-08T06:00:00+00:00,8662.788034,-6.069067,8668.857101
2026-06-08T07:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T08:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T09:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T10:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T11:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T12:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T13:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T14:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T15:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T16:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T17:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T18:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T19:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T20:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T21:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T22:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-08T23:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T00:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T01:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T02:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T03:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T04:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T05:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T06:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T07:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T08:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T09:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T10:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T11:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T12:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T13:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T14:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T15:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T16:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T17:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T18:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T19:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T20:00:00+00:00,8650.361106,8650.361106,0.000000
2026-06-09T21:00:00+00:00,8644.306718,-2.594243,8650.361106
2026-06-09T22:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-09T23:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T00:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T01:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T02:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T03:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T04:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T05:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T06:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T07:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T08:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T09:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T10:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T11:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T12:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T13:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T14:00:00+00:00,8626.136970,8626.136970,0.000000
2026-06-10T15:00:00+00:00,8620.097811,-6.039158,8626.136970
2026-06-10T16:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-10T17:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-10T18:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-10T19:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-10T20:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-10T21:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-10T22:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-10T23:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T00:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T01:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T02:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T03:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T04:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T05:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T06:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T07:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T08:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T09:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T10:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T11:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T12:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T13:00:00+00:00,8512.322515,8512.322515,0.000000
2026-06-11T14:00:00+00:00,8506.364741,-2.552846,8512.322515
2026-06-11T15:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-11T16:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-11T17:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-11T18:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-11T19:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-11T20:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-11T21:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-11T22:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-11T23:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-12T00:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-12T01:00:00+00:00,8469.641314,8469.641314,0.000000
2026-06-12T02:00:00+00:00,8463.711719,-5.929596,8469.641314
2026-06-12T03:00:00+00:00,8451.826810,-5.929596,8457.756405
2026-06-12T04:00:00+00:00,8473.067923,-5.929596,8478.997519
2026-06-12T05:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T06:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T07:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T08:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T09:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T10:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T11:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T12:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T13:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T14:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T15:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T16:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T17:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T18:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T19:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T20:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T21:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T22:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-12T23:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T00:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T01:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T02:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T03:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T04:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T05:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T06:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T07:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T08:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T09:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T10:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T11:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T12:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T13:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T14:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T15:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T16:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T17:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T18:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T19:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T20:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T21:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T22:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-13T23:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T00:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T01:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T02:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T03:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T04:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T05:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T06:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T07:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T08:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T09:00:00+00:00,8421.658765,8421.658765,0.000000
2026-06-14T10:00:00+00:00,8415.764446,-2.525655,8421.658765
2026-06-14T11:00:00+00:00,8412.994412,-2.525655,8424.428799
2026-06-14T12:00:00+00:00,8446.486641,-2.525655,8390.936570
2026-06-14T13:00:00+00:00,8448.753033,-2.525655,8388.670179
2026-06-14T14:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-14T15:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-14T16:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-14T17:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-14T18:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-14T19:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-14T20:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-14T21:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-14T22:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-14T23:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T00:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T01:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T02:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T03:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T04:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T05:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T06:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T07:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T08:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T09:00:00+00:00,8436.179005,8436.179005,0.000000
2026-06-15T10:00:00+00:00,8430.272836,-5.906169,8436.179005
2026-06-15T11:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T12:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T13:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T14:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T15:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T16:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T17:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T18:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T19:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T20:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T21:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T22:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-15T23:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T00:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T01:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T02:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T03:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T04:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T05:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T06:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T07:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T08:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T09:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T10:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T11:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T12:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T13:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T14:00:00+00:00,8508.837584,8508.837584,0.000000
2026-06-16T15:00:00+00:00,8508.837584,8508.837584,0.000000
