ts,equity,cash,position_value
2026-04-13T18:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-13T19:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-13T20:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-13T21:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-13T22:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-13T23:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T00:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T01:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T02:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T03:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T04:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T05:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T06:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T07:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T08:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T09:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T10:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T11:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T12:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T13:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T14:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T15:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T16:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T17:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T18:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T19:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T20:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T21:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T22:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-14T23:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T00:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T01:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T02:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T03:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T04:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T05:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T06:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T07:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T08:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T09:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T10:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T11:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T12:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T13:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T14:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T15:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T16:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T17:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T18:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T19:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T20:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T21:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T22:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-15T23:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T00:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T01:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T02:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T03:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T04:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T05:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T06:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T07:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T08:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T09:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T10:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T11:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T12:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T13:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T14:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T15:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T16:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T17:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T18:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T19:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T20:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T21:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T22:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-16T23:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-17T00:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-17T01:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-17T02:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-17T03:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-17T04:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-17T05:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-17T06:00:00+00:00,10000.719562,10000.719562,0.000000
2026-04-17T07:00:00+00:00,9993.718059,-7.001504,10000.719562
2026-04-17T08:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T09:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T10:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T11:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T12:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T13:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T14:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T15:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T16:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T17:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T18:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T19:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T20:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T21:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T22:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-17T23:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T00:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T01:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T02:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T03:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T04:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T05:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T06:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T07:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T08:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T09:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T10:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T11:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T12:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T13:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T14:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T15:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T16:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T17:00:00+00:00,10013.204001,10013.204001,0.000000
2026-04-18T18:00:00+00:00,10006.195760,-3.002960,10013.204001
2026-04-18T19:00:00+00:00,10001.714147,-3.002960,10017.685614
2026-04-18T20:00:00+00:00,9985.068155,-3.002960,10034.331606
2026-04-18T21:00:00+00:00,9972.903777,-3.002960,10046.495984
2026-04-18T22:00:00+00:00,9967.781934,-3.002960,10051.617827
2026-04-18T23:00:00+00:00,9993.604561,-3.002960,10025.795200
2026-04-19T00:00:00+00:00,9999.366635,-3.002960,10020.033126
2026-04-19T01:00:00+00:00,9991.118036,-6.999682,9998.117718
2026-04-19T02:00:00+00:00,9951.274711,-6.999682,9958.274393
2026-04-19T03:00:00+00:00,9958.518952,-6.999682,9965.518634
2026-04-19T04:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T05:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T06:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T07:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T08:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T09:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T10:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T11:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T12:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T13:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T14:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T15:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T16:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T17:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T18:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T19:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T20:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T21:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T22:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-19T23:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T00:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T01:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T02:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T03:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T04:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T05:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T06:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T07:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T08:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T09:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T10:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T11:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T12:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T13:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T14:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T15:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T16:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T17:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T18:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T19:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T20:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T21:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T22:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-20T23:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T00:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T01:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T02:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T03:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T04:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T05:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T06:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T07:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T08:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T09:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T10:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T11:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T12:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T13:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T14:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T15:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T16:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T17:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T18:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T19:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T20:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T21:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T22:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-21T23:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T00:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T01:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T02:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T03:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T04:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T05:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T06:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T07:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T08:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T09:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T10:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T11:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T12:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T13:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T14:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T15:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T16:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T17:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T18:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T19:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T20:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T21:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T22:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-22T23:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T00:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T01:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T02:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T03:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T04:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T05:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T06:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T07:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T08:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T09:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T10:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T11:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T12:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T13:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T14:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T15:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T16:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T17:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T18:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T19:00:00+00:00,9911.372650,9911.372650,0.000000
2026-04-23T20:00:00+00:00,9904.435680,-2.972421,9911.372650
2026-04-23T21:00:00+00:00,9913.178124,-2.972421,9902.630206
2026-04-23T22:00:00+00:00,9875.862815,-2.972421,9939.945516
2026-04-23T23:00:00+00:00,9883.752337,-2.972421,9932.055993
2026-04-24T00:00:00+00:00,9875.223124,-2.972421,9940.585207
2026-04-24T01:00:00+00:00,9871.171747,-2.972421,9944.636583
2026-04-24T02:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T03:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T04:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T05:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T06:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T07:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T08:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T09:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T10:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T11:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T12:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T13:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T14:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T15:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T16:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T17:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T18:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T19:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T20:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T21:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T22:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-24T23:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-25T00:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-25T01:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-25T02:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-25T03:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-25T04:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-25T05:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-25T06:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-25T07:00:00+00:00,9863.533521,9863.533521,0.000000
2026-04-25T08:00:00+00:00,9856.628061,-6.905460,9863.533521
2026-04-25T09:00:00+00:00,9854.926168,-6.905460,9861.831628
2026-04-25T10:00:00+00:00,9860.670057,-6.905460,9867.575516
2026-04-25T11:00:00+00:00,9831.950613,-6.905460,9838.856072
2026-04-25T12:00:00+00:00,9830.461456,-6.905460,9837.366916
2026-04-25T13:00:00+00:00,9843.012917,-6.905460,9849.918377
2026-04-25T14:00:00+00:00,9841.949234,-6.905460,9848.854694
2026-04-25T15:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-25T16:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-25T17:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-25T18:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-25T19:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-25T20:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-25T21:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-25T22:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-25T23:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T00:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T01:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T02:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T03:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T04:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T05:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T06:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T07:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T08:00:00+00:00,9788.164270,9788.164270,0.000000
2026-04-26T09:00:00+00:00,9788.164270,9788.164270,0.000000
